"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2021","2021",1691,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2022","2022",1498,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2023","2023",1530,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2024","2024",1364,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2019","2019",1646,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2020","2020",1695,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2021","2021",1604,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2022","2022",1627,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2023","2023",1514,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2024","2024",1481,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2019","2019",3253,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2020","2020",3264,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2021","2021",3295,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2022","2022",3125,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2023","2023",3044,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2024","2024",2845,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2019","2019",1432,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2020","2020",1468,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2021","2021",1414,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2022","2022",1472,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2023","2023",1461,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2024","2024",1318,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2019","2019",1501,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2020","2020",1545,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2021","2021",1537,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2022","2022",1520,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2023","2023",1473,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2024","2024",1397,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2019","2019",2933,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2020","2020",3013,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2021","2021",2951,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2022","2022",2992,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2023","2023",2934,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2024","2024",2715,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2019","2019",1646,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2020","2020",1580,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2021","2021",1754,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2022","2022",1712,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2023","2023",1669,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2024","2024",1677,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2019","2019",1550,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2020","2020",1663,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2021","2021",1696,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2022","2022",1736,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2023","2023",1646,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2024","2024",1659,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2019","2019",3196,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2020","2020",3243,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2021","2021",3450,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2022","2022",3448,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2023","2023",3315,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2024","2024",3336,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2019","2019",1390,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2020","2020",1388,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2021","2021",1330,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2022","2022",1378,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2023","2023",1456,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y48","48 anni","99","totale","2024","2024",1382,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2019","2019",1477,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2020","2020",1476,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2021","2021",1495,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2022","2022",1438,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2023","2023",1521,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","99","totale","2024","2024",1486,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2019","2019",2867,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2020","2020",2864,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2021","2021",2825,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2022","2022",2816,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2023","2023",2977,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y48","48 anni","99","totale","2024","2024",2868,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2019","2019",1559,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2020","2020",1609,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2021","2021",1576,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2022","2022",1663,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2023","2023",1496,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2024","2024",1546,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2019","2019",1596,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2020","2020",1646,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2021","2021",1688,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2022","2022",1598,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2023","2023",1624,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2024","2024",1531,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2019","2019",3155,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2020","2020",3255,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2021","2021",3264,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2022","2022",3261,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2023","2023",3120,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2024","2024",3077,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2019","2019",1484,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2020","2020",1414,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2021","2021",1447,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2022","2022",1417,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2023","2023",1461,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2024","2024",1462,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2019","2019",1523,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2020","2020",1494,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2021","2021",1526,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2022","2022",1527,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2023","2023",1518,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2024","2024",1482,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2019","2019",3007,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2020","2020",2908,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2021","2021",2973,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2022","2022",2944,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2023","2023",2979,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2024","2024",2944,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2019","2019",1612,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2020","2020",1637,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2021","2021",1742,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2022","2022",1694,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2023","2023",1732,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2024","2024",1672,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2019","2019",1604,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2020","2020",1568,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2021","2021",1819,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2022","2022",1587,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2023","2023",1751,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","99","totale","2024","2024",1651,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2019","2019",3216,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2020","2020",3205,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2021","2021",3561,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2022","2022",3281,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2023","2023",3483,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y49","49 anni","99","totale","2024","2024",3323,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2019","2019",1414,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2020","2020",1381,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2021","2021",1376,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2022","2022",1354,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2023","2023",1376,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y49","49 anni","99","totale","2024","2024",1457,"e","dato stimato"
